topic|year|exam|exercise|statement
formulacion|2019|Reserva 4|Ejercicio 1 Opción A|"Formule o nombre los siguientes compuestos: a) Óxido de cobalto(IIT); b) Nitrato de hierro(II);
c) Penta-1,3-dieno; d) Ni(OH), ; e) H ,MnO,; f£) CH ,0OHCH,OH."
formulacion|2019|Reserva 4|Ejercicio 1 Opción B|"Formule o nombre los siguientes compuestos: a) Sulfuro de cobre(I1); b) Ácido carbónico;
c) 1,3,5-Trimetilbenceno; d) BaO,; e) Ag,CrO ; f) CH,OCH,CH,."
formulacion|2019|Septiembre|Ejercicio 1 Opción A|"Formule 0 nombre los compuestos siguientes: a) Hidruro de plomo(IV); b) Bromato de
aluminio; c) Acido benzoico; d) Au,0;; e) Bi(OH), ; £) (CH ;);N"
formulacion|2019|Septiembre|Ejercicio 1 Opción B|"Formule o nombre los compuestos siguientes: a) Peróxido de bario; b) Fluoruro de amonio;
c) Propanodial; d) ZnH,; e) H,TeO,; £) CH,CH(CH,)CONH,"
formulacion|2020|Junio|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Bromuro de hidrógeno; b) Óxido de
plomo(1V); c) Hidruro de Bario; d) V,O;; e) CaHPO ; f) H,SO,"
formulacion|2020|Junio|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Permanganato de bario; b) Hidróxido de
cesio; c) Pent-2-ino; d) Hg ,SO ; e) CoBr,; f) CH,CH,CH,OCH,"
formulacion|2020|Reserva 1|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Sulfito de potasio; b) Peróxido de sodio;
c) Ácido cloroso; d) BaCO;; e) SO, ; f) Sr(OH),"
formulacion|2020|Reserva 1|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Pentafluoruro de antimonio; b) Fosfato de
calcio; c) Acido butanodioico; d) ZnH,; €e) Au,0,; f£) CH,CH,CHO"
formulacion|2020|Reserva 2|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Hidrogenocarbonato de plata; b) Hidróxido de
cobre(1); c) Bromuro de cesio; d) HNO,; e) PH;; f) SiO,"
formulacion|2020|Reserva 2|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Nitrato de manganeso(II); b) Dihidruro de
estroncio; c) Pent-4-en-2-01; d) PbO; e) CaS; f) CH,CH,CONH,"
formulacion|2020|Reserva 3|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Cromato de plata; b) Dióxido de estaño;
c) Acido nitroso; d) CaBr,; e) Zn(OH), ; f) Na,SO;"
formulacion|2020|Reserva 3|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Nitruro de aluminio; b) Ácido hipocloroso;
c) Buta-1,3-dieno; d) K ,0,; e) Ca(BrO,), ; £ CH,CH,COCH,"
formulacion|2020|Reserva 4|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Peróxido de hidrógeno; b) Hidrogenosulfito de
sodio; c) Hidruro de boro; d) AgBr; e) Au(OH); ; f) Ca(NO,),"
formulacion|2020|Reserva 4|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Pentafluoruro de fósforo; b) Hidróxido de
niquel(11); c) Propanoato de etilo; d) PbCrO,; e) FeH,; f£) CH,COOH"
formulacion|2020|Septiembre|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Peróxido de rubidio; b) Hidrogenofosfato de
calcio; c) Hidróxido de plata; d) SrH ,; e) KCIO; ; f£) NiO"
formulacion|2020|Septiembre|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Sulfuro de cobre(1); b) Dióxido de azufre;
c) 2-Hidroxipropanal; d) H;AsO,; e) PtO,; f) CH,CONH,"
formulacion|2020|Junio|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Bromuro de hidrógeno; b) Óxido de
plomo(1V); c) Hidruro de Bario; d) V,O;; e) CaHPO ; f) H,SO,"
formulacion|2020|Junio|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Permanganato de bario; b) Hidróxido de
cesio; c) Pent-2-ino; d) Hg ,SO ; e) CoBr,; f) CH,CH,CH,OCH,"
formulacion|2020|Reserva 1|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Sulfito de potasio; b) Peróxido de sodio;
c) Ácido cloroso; d) BaCO;; e) SO, ; f) Sr(OH),"
formulacion|2020|Reserva 1|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Pentafluoruro de antimonio; b) Fosfato de
calcio; c) Acido butanodioico; d) ZnH,; €e) Au,0,; f£) CH,CH,CHO"
formulacion|2020|Reserva 2|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Hidrogenocarbonato de plata; b) Hidróxido de
cobre(1); c) Bromuro de cesio; d) HNO,; e) PH;; f) SiO,"
formulacion|2020|Reserva 2|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Nitrato de manganeso(II); b) Dihidruro de
estroncio; c) Pent-4-en-2-01; d) PbO; e) CaS; f) CH,CH,CONH,"
formulacion|2020|Reserva 3|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Cromato de plata; b) Dióxido de estaño;
c) Acido nitroso; d) CaBr,; e) Zn(OH), ; f) Na,SO;"
formulacion|2020|Reserva 3|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Nitruro de aluminio; b) Ácido hipocloroso;
c) Buta-1,3-dieno; d) K ,0,; e) Ca(BrO,), ; £ CH,CH,COCH,"
formulacion|2020|Reserva 4|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Peróxido de hidrógeno; b) Hidrogenosulfito de
sodio; c) Hidruro de boro; d) AgBr; e) Au(OH); ; f) Ca(NO,),"
formulacion|2020|Reserva 4|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Pentafluoruro de fósforo; b) Hidróxido de
niquel(11); c) Propanoato de etilo; d) PbCrO,; e) FeH,; f£) CH,COOH"
formulacion|2020|Septiembre|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Peróxido de rubidio; b) Hidrogenofosfato de
calcio; c) Hidróxido de plata; d) SrH ,; e) KCIO; ; f£) NiO"
formulacion|2020|Septiembre|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Sulfuro de cobre(1); b) Dióxido de azufre;
c) 2-Hidroxipropanal; d) H;AsO,; e) PtO,; f) CH,CONH,"
formulacion|2021|Julio|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Peróxido de mercurio(II); b) Hidruro de litio;
c) Hidrogenocarbonato de bario; d) HBrO, ; e) Cd(OH), ; f) Ca,(PO,),"
formulacion|2021|Julio|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Hidróxido de platino(IV); b) Ácido peryódico;
c) 3-Etil-3-metilpent-1-ino; d) P,O ;; e) Fe(HSO,),; f£) (CH;), CCONH,"
formulacion|2021|Junio|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Tricloruro de cromo; b) Carbonato de bario;
c) Oxido de vanadio(V); d) PbH,; €e) Fe,(PO,),; f) HNO,"
formulacion|2021|Junio|Ejercicio A2|"Formule 0 nombre los compuestos siguientes: a) Bromato de potasio; b) Hidróxido de
aluminio; c) 4-Metilfenol; d) H,SO,; €e) TiO,; f) (CH;), CHCH,CHO"
formulacion|2021|Reserva 1|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Hidróxido de amonio; b) Clorato de potasio;
c) Oxido de cinc; d) MgSO ,; e) AsH,; f) SnBr,"
formulacion|2021|Reserva 1|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Ácido sulfuroso; b) Hidróxido de cobre(ID);
e) 3,3-Dimetilciclopenteno; d) Mn,0,; e) CoS; f£) CH,FCOOH"
formulacion|2021|Reserva 2|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Sulfuro de hidrógeno; b) Dióxido de estaño;
c) Nitrato de cobre(II); d) HBrO; e) Ag,CrO ; f) Fe(OH),"
formulacion|2021|Reserva 2|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Tetracloruro de carbono; b) Hidrogenosulfato
de sodio; c) Octan-2-ol; d) H,PO,; €e) As,0;; f) CH, = CHCHI(CH,),"
formulacion|2021|Reserva 3|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Pentacloruro de fósforo; b) Peróxido de calcio;
c) Yodato de mercurio(I1); d) Fe,O,; €e) NiH, ; £) NH¿Br"
formulacion|2021|Reserva 3|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Ácido cloroso; b) Dihidrogenofosfato de sodio;
c) Nitrobenceno; d) PbO; e) CaS; f) CH, = CBrCH,CH,CH,;"
formulacion|2021|Reserva 4|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Ácido hipocloroso; b) Sulfuro de cadmio;
c) Permanganato de potasio; d) Ag,O ; e) AICOH), ; f) PbCrO,"
formulacion|2021|Reserva 4|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Nitrito de sodio; b) Hidróxido de cobalto(IT);
c) Metanol; d) KBr ; e) H,BO;; f) CH,CH,CH,COOH"
formulacion|2021|Julio|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Peróxido de mercurio(II); b) Hidruro de litio;
c) Hidrogenocarbonato de bario; d) HBrO, ; e) Cd(OH), ; f) Ca,(PO,),"
formulacion|2021|Julio|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Hidróxido de platino(IV); b) Ácido peryódico;
c) 3-Etil-3-metilpent-1-ino; d) P,O ;; e) Fe(HSO,),; f£) (CH;), CCONH,"
formulacion|2021|Junio|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Tricloruro de cromo; b) Carbonato de bario;
c) Oxido de vanadio(V); d) PbH,; €e) Fe,(PO,),; f) HNO,"
formulacion|2021|Junio|Ejercicio A2|"Formule 0 nombre los compuestos siguientes: a) Bromato de potasio; b) Hidróxido de
aluminio; c) 4-Metilfenol; d) H,SO,; €e) TiO,; f) (CH;), CHCH,CHO"
formulacion|2021|Reserva 1|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Hidróxido de amonio; b) Clorato de potasio;
c) Oxido de cinc; d) MgSO ,; e) AsH,; f) SnBr,"
formulacion|2021|Reserva 1|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Ácido sulfuroso; b) Hidróxido de cobre(ID);
e) 3,3-Dimetilciclopenteno; d) Mn,0,; e) CoS; f£) CH,FCOOH"
formulacion|2021|Reserva 2|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Sulfuro de hidrógeno; b) Dióxido de estaño;
c) Nitrato de cobre(II); d) HBrO; e) Ag,CrO ; f) Fe(OH),"
formulacion|2021|Reserva 2|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Tetracloruro de carbono; b) Hidrogenosulfato
de sodio; c) Octan-2-ol; d) H,PO,; €e) As,0;; f) CH, = CHCHI(CH,),"
formulacion|2021|Reserva 3|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Pentacloruro de fósforo; b) Peróxido de calcio;
c) Yodato de mercurio(I1); d) Fe,O,; €e) NiH, ; £) NH¿Br"
formulacion|2021|Reserva 3|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Ácido cloroso; b) Dihidrogenofosfato de sodio;
c) Nitrobenceno; d) PbO; e) CaS; f) CH, = CBrCH,CH,CH,;"
formulacion|2021|Reserva 4|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Ácido hipocloroso; b) Sulfuro de cadmio;
c) Permanganato de potasio; d) Ag,O ; e) AICOH), ; f) PbCrO,"
formulacion|2021|Reserva 4|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Nitrito de sodio; b) Hidróxido de cobalto(IT);
c) Metanol; d) KBr ; e) H,BO;; f) CH,CH,CH,COOH"
formulacion|2022|Julio|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Seleniuro de hidrógeno; b) Óxido de
estaño(IV); c) Pentan-2-ona; d) HCIO,; e) CaCO;; £) CH,OHCH(CH;),"
formulacion|2022|Julio|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Hexafluoruro de azufre; b) Hidrogenofosfato
de potasio; c) Hexan-2-amina; d) HBrO; e) TiO,; f£) CH, = CHCH,CONH,"
formulacion|2022|Junio|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Bromato de aluminio; b) Sulfuro de
antimonio(V); c) 1,1-Dicloro-2-metilciclohexano; d) PtO,; e) Cr(OH);; f£) CH ,NO,"
formulacion|2022|Junio|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Nitrato de hierro(IID; b) Hidróxido de
estaño(IV); c) Tricloroetanamida; d) CaCl,; e) HCIO;; £) CH,CH,CH,COOCH,CH;"
formulacion|2022|Reserva 1|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Sulfuro de manganeso(III); b) Fosfato de
aluminio; c) 1,2-Diclorobenceno; d) CrO ,; €) MgH, ; f) CH,CH,COOCH,"
formulacion|2022|Reserva 1|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Hidróxido de cobalto(11);
b) Hidrogenocarbonato de magnesio; c) Metilbenceno; d) MoO; ; e) Ni,Se;;
f£ CH,OHCH,CH,COOH"
formulacion|2022|Reserva 2|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Bromuro de magnesio; b) Hipoyodito de
calcio; c) Ciclobuteno; d) NaH; e) Ba(Mn0O ), ; f) CH,FCH,COOH"
formulacion|2022|Reserva 2|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Dicromato de plata; b) Hidróxido de
hierro(11); c) Acido propanodiocico; d) HNO,; e) Li,O ; f£) CH ,BrCH,CHBrCH,Br"
formulacion|2022|Reserva 3|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Peróxido de estroncio; b) Hidrogenosulfito de
mercurio(1I); c) Ciclopropano; d) KNO,; e) V(OH);; f) (CH;), CHCH,CHO"
formulacion|2022|Reserva 3|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Ácido perclórico; b) Dihidruro de plomo;
c) 2-Nitropropeno; d) Ba(CIO), ; e) PtO ; £) CH,CH(OH)CH(OH)COOH"
formulacion|2022|Reserva 4|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Hidróxido de vanadio(V); b) Cromato de
oro(III); c) Benzoato de metilo; d) Na,CO, ; e) CoH,; f£) CH,CH,CH,CH(CH;)CH,OH"
formulacion|2022|Reserva 4|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Ácido nítrico; b) Hidróxido de plomo(II);
c) 2-Cloropropanal; d) Al,0,; €e) Au,S ; f) CH,OCH,"
formulacion|2022|Julio|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Seleniuro de hidrógeno; b) Óxido de
estaño(IV); c) Pentan-2-ona; d) HCIO,; e) CaCO;; £) CH,OHCH(CH;),"
formulacion|2022|Julio|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Hexafluoruro de azufre; b) Hidrogenofosfato
de potasio; c) Hexan-2-amina; d) HBrO; e) TiO,; f£) CH, = CHCH,CONH,"
formulacion|2022|Junio|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Bromato de aluminio; b) Sulfuro de
antimonio(V); c) 1,1-Dicloro-2-metilciclohexano; d) PtO,; e) Cr(OH);; f£) CH ,NO,"
formulacion|2022|Junio|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Nitrato de hierro(IID; b) Hidróxido de
estaño(IV); c) Tricloroetanamida; d) CaCl,; e) HCIO;; £) CH,CH,CH,COOCH,CH;"
formulacion|2022|Reserva 1|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Sulfuro de manganeso(III); b) Fosfato de
aluminio; c) 1,2-Diclorobenceno; d) CrO ,; €) MgH, ; f) CH,CH,COOCH,"
formulacion|2022|Reserva 1|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Hidróxido de cobalto(11);
b) Hidrogenocarbonato de magnesio; c) Metilbenceno; d) MoO; ; e) Ni,Se;;
f£ CH,OHCH,CH,COOH"
formulacion|2022|Reserva 2|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Bromuro de magnesio; b) Hipoyodito de
calcio; c) Ciclobuteno; d) NaH; e) Ba(Mn0O ), ; f) CH,FCH,COOH"
formulacion|2022|Reserva 2|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Dicromato de plata; b) Hidróxido de
hierro(11); c) Acido propanodiocico; d) HNO,; e) Li,O ; f£) CH ,BrCH,CHBrCH,Br"
formulacion|2022|Reserva 3|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Peróxido de estroncio; b) Hidrogenosulfito de
mercurio(1I); c) Ciclopropano; d) KNO,; e) V(OH);; f) (CH;), CHCH,CHO"
formulacion|2022|Reserva 3|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Ácido perclórico; b) Dihidruro de plomo;
c) 2-Nitropropeno; d) Ba(CIO), ; e) PtO ; £) CH,CH(OH)CH(OH)COOH"
formulacion|2022|Reserva 4|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Hidróxido de vanadio(V); b) Cromato de
oro(III); c) Benzoato de metilo; d) Na,CO, ; e) CoH,; f£) CH,CH,CH,CH(CH;)CH,OH"
formulacion|2022|Reserva 4|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Ácido nítrico; b) Hidróxido de plomo(II);
c) 2-Cloropropanal; d) Al,0,; €e) Au,S ; f) CH,OCH,"
formulacion|2024|Julio|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Sulfuro de plomo(I1); b) Hidróxido de berilio;
c) Etanoato de metilo; d) TiF,; €e) Ni;(PO,),; f) CH,CH,CH,NH,"
formulacion|2024|Julio|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Peróxido de hidrógeno; b) Arsenato de
hierro(III); c) 2,2,4-trimetilpentano; d) O;I,; e) Cr(OH); ; f£) CH,CH,CHO"
formulacion|2024|Julio|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Sulfuro de plomo(I1); b) Hidróxido de berilio;
c) Etanoato de metilo; d) TiF,; €e) Ni;(PO,),; f) CH,CH,CH,NH,"
formulacion|2024|Julio|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Peróxido de hidrógeno; b) Arsenato de
hierro(III); c) 2,2,4-trimetilpentano; d) O;I,; e) Cr(OH); ; f£) CH,CH,CHO"
formulacion|2024|Junio|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Sulfuro de hidrógeno; b) Perclorato de
cromo(III); c) Ácido hidroxietanoico; d) Co(OH),; e) HIO;
f) CH ,CH(CH,)CH(CH,)CH,CH,"
formulacion|2024|Junio|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Peróxido de estroncio; b) Nitrato de magnesio;
c) 1,2-diclorobenceno; d) PbF,; e) Cu(BrO,),; f£) CH ,NHCH,"
formulacion|2024|Junio|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Sulfuro de hidrógeno; b) Perclorato de
cromo(III); c) Ácido hidroxietanoico; d) Co(OH),; e) HIO;
f) CH ,CH(CH,)CH(CH,)CH,CH,"
formulacion|2024|Junio|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Peróxido de estroncio; b) Nitrato de magnesio;
c) 1,2-diclorobenceno; d) PbF,; e) Cu(BrO,),; f£) CH ,NHCH,"
formulacion|2024|Reserva 1|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Fluoruro de estroncio; b) Sulfito de amonio;
c) But-3-en-1-01; d) Mn,0,; e) HCIO, ; f) (CH;); N"
formulacion|2024|Reserva 1|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Óxido de plomo(ID); b) Ácido bórico;
c) o-Bromofenol; d) K ,0,; e) Mg(HSO ), ; f) CH,CH,OCH,CH,"
formulacion|2024|Reserva 1|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Fluoruro de estroncio; b) Sulfito de amonio;
c) But-3-en-1-01; d) Mn,0,; e) HCIO, ; f) (CH;); N"
formulacion|2024|Reserva 1|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Óxido de plomo(ID); b) Ácido bórico;
c) o-Bromofenol; d) K ,0,; e) Mg(HSO ), ; f) CH,CH,OCH,CH,"
formulacion|2024|Reserva 2|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Óxido de platino(IV); b) Perclorato de potasio;
c) Nitrobenceno; d) HIO ;; e) HgSO ;; f) CH,COCH,CH,CH,"
formulacion|2024|Reserva 2|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Hidróxido de cesio; b) Permanganato de litio;
c) Etanamida; d) (NH,),S; e) PH,; f) CH, = CHCH,CH = CH,"
formulacion|2024|Reserva 2|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Óxido de platino(IV); b) Perclorato de potasio;
c) Nitrobenceno; d) HIO ;; e) HgSO ;; f) CH,COCH,CH,CH,"
formulacion|2024|Reserva 2|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Hidróxido de cesio; b) Permanganato de litio;
c) Etanamida; d) (NH,),S; e) PH,; f) CH, = CHCH,CH = CH,"
formulacion|2024|Reserva 3|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Hidróxido de vanadio(V); b) Bromato de
aluminio; c) Etilbenceno; d) CuH, ; e) H;AsO ;; f) HOOCCH,COOH"
formulacion|2024|Reserva 3|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Óxido de aluminio; b) Ácido cloroso;
c) But-2-ino; d) Sn(OH), ; e) Ba(Mn0O ), ; £) CH ,CH,CONH,"
formulacion|2024|Reserva 3|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Hidróxido de vanadio(V); b) Bromato de
aluminio; c) Etilbenceno; d) CuH, ; e) H;AsO ;; f) HOOCCH,COOH"
formulacion|2024|Reserva 3|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Óxido de aluminio; b) Ácido cloroso;
c) But-2-ino; d) Sn(OH), ; e) Ba(Mn0O ), ; £) CH ,CH,CONH,"
formulacion|2024|Reserva 4|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Óxido de molibdeno(TV); b) Sulfato de
manganeso(I1); c) Penta-1,3-dieno; d) AICOH); ; e) HCIO ,; £) CH,CHOHCOOH"
formulacion|2024|Reserva 4|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Fluoruro de plata; b) Ácido nitroso;
c) p-metilfenol; d) O,Cl,; e) Ca(HCO,),; f£) CH,OCH,CH,;"
formulacion|2024|Reserva 4|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Óxido de molibdeno(TV); b) Sulfato de
manganeso(I1); c) Penta-1,3-dieno; d) AICOH); ; e) HCIO ,; £) CH,CHOHCOOH"
formulacion|2024|Reserva 4|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Fluoruro de plata; b) Ácido nitroso;
c) p-metilfenol; d) O,Cl,; e) Ca(HCO,),; f£) CH,OCH,CH,;"
formulacion|2024|Julio|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Sulfuro de plomo(I1); b) Hidróxido de berilio;
c) Etanoato de metilo; d) TiF,; €e) Ni;(PO,),; f) CH,CH,CH,NH,"
formulacion|2024|Julio|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Peróxido de hidrógeno; b) Arsenato de
hierro(III); c) 2,2,4-trimetilpentano; d) O;I,; e) Cr(OH); ; f£) CH,CH,CHO"
formulacion|2024|Julio|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Sulfuro de plomo(I1); b) Hidróxido de berilio;
c) Etanoato de metilo; d) TiF,; €e) Ni;(PO,),; f) CH,CH,CH,NH,"
formulacion|2024|Julio|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Peróxido de hidrógeno; b) Arsenato de
hierro(III); c) 2,2,4-trimetilpentano; d) O;I,; e) Cr(OH); ; f£) CH,CH,CHO"
formulacion|2024|Junio|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Sulfuro de hidrógeno; b) Perclorato de
cromo(III); c) Ácido hidroxietanoico; d) Co(OH),; e) HIO;
f) CH ,CH(CH,)CH(CH,)CH,CH,"
formulacion|2024|Junio|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Peróxido de estroncio; b) Nitrato de magnesio;
c) 1,2-diclorobenceno; d) PbF,; e) Cu(BrO,),; f£) CH ,NHCH,"
formulacion|2024|Junio|Ejercicio A1|"Formule o nombre los compuestos siguientes: a) Sulfuro de hidrógeno; b) Perclorato de
cromo(III); c) Ácido hidroxietanoico; d) Co(OH),; e) HIO;
f) CH ,CH(CH,)CH(CH,)CH,CH,"
formulacion|2024|Junio|Ejercicio A2|"Formule o nombre los compuestos siguientes: a) Peróxido de estroncio; b) Nitrato de magnesio;
c) 1,2-diclorobenceno; d) PbF,; e) Cu(BrO,),; f£) CH ,NHCH,"
formulacion|2024|Reserva 1|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Fluoruro de estroncio; b) Sulfito de amonio;
c) But-3-en-1-01; d) Mn,0,; e) HCIO, ; f) (CH;); N"
formulacion|2024|Reserva 1|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Óxido de plomo(ID); b) Ácido bórico;
c) o-Bromofenol; d) K ,0,; e) Mg(HSO ), ; f) CH,CH,OCH,CH,"
formulacion|2024|Reserva 1|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Fluoruro de estroncio; b) Sulfito de amonio;
c) But-3-en-1-01; d) Mn,0,; e) HCIO, ; f) (CH;); N"
formulacion|2024|Reserva 1|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Óxido de plomo(ID); b) Ácido bórico;
c) o-Bromofenol; d) K ,0,; e) Mg(HSO ), ; f) CH,CH,OCH,CH,"
formulacion|2024|Reserva 2|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Óxido de platino(IV); b) Perclorato de potasio;
c) Nitrobenceno; d) HIO ;; e) HgSO ;; f) CH,COCH,CH,CH,"
formulacion|2024|Reserva 2|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Hidróxido de cesio; b) Permanganato de litio;
c) Etanamida; d) (NH,),S; e) PH,; f) CH, = CHCH,CH = CH,"
formulacion|2024|Reserva 2|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Óxido de platino(IV); b) Perclorato de potasio;
c) Nitrobenceno; d) HIO ;; e) HgSO ;; f) CH,COCH,CH,CH,"
formulacion|2024|Reserva 2|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Hidróxido de cesio; b) Permanganato de litio;
c) Etanamida; d) (NH,),S; e) PH,; f) CH, = CHCH,CH = CH,"
formulacion|2024|Reserva 3|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Hidróxido de vanadio(V); b) Bromato de
aluminio; c) Etilbenceno; d) CuH, ; e) H;AsO ;; f) HOOCCH,COOH"
formulacion|2024|Reserva 3|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Óxido de aluminio; b) Ácido cloroso;
c) But-2-ino; d) Sn(OH), ; e) Ba(Mn0O ), ; £) CH ,CH,CONH,"
formulacion|2024|Reserva 3|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Hidróxido de vanadio(V); b) Bromato de
aluminio; c) Etilbenceno; d) CuH, ; e) H;AsO ;; f) HOOCCH,COOH"
formulacion|2024|Reserva 3|Ejercicio A2|"Formule o nombre los siguientes compuestos: a) Óxido de aluminio; b) Ácido cloroso;
c) But-2-ino; d) Sn(OH), ; e) Ba(Mn0O ), ; £) CH ,CH,CONH,"
formulacion|2024|Reserva 4|Ejercicio A1|"Formule o nombre los siguientes compuestos: a) Óxido de molibdeno(TV); b) Sulfato de
manganeso(I1); c) Penta-1,3-dieno; d) AICOH); ; e) HCIO ,; £) CH,CHOHCOOH"
