year,subject,topic,exam,exercise,exercise_type
2007,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción A,isomería
2007,química,reactividad_organica,Reserva 4,Ejercicio 4 Opción A,reacciones orgánicas
2006,química,reactividad_organica,Junio,Ejercicio 4 Opción B,reacciones orgánicas
2006,química,reactividad_organica,Reserva 1,Ejercicio 4 Opcion A,reacciones orgánicas
2006,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción A,isomería
2006,química,reactividad_organica,Septiembre,Ejercicio 4 Opción B,isomería
2005,química,reactividad_organica,Junio,Ejercicio 4 Opción B,isomería
2005,química,reactividad_organica,Reserva 2,Ejercicio 4 Opción A,reacciones orgánicas
2005,química,reactividad_organica,Reserva 2,Ejercicio 3 Opción B,hidrocarburos
2005,química,reactividad_organica,Reserva 3,Ejercicio 4 Opcióon A,reacciones orgánicas
2005,química,reactividad_organica,Reserva 4,Ejercicio 4 Opción A,reacciones orgánicas
2005,química,reactividad_organica,Septiembre,Ejercicio 4 Opción A,isomería
2004,química,reactividad_organica,Junio,Ejercicio 4 Opción B,isomería
2004,química,reactividad_organica,Reserva 1,Ejercicio 4 Opción A,reacciones orgánicas
2004,química,reactividad_organica,Reserva 2,Ejercicio 4 Opción A,hidrocarburos
2004,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción A,reacciones orgánicas
2004,química,reactividad_organica,Septiembre,Ejercicio 4 Opcion A,hidrocarburos
2003,química,reactividad_organica,Junio,Ejercicio 4 Opción A,isomería
2003,química,reactividad_organica,Reserva 1,Ejercicio 4 Opción A,reacciones orgánicas
2003,química,reactividad_organica,Reserva 2,Ejercicio 4 Opción B,isomería
2003,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción B,reacciones orgánicas
2003,química,reactividad_organica,Septiembre,Ejercicio 4 Opcion A,isomería
2002,química,reactividad_organica,Junio,Ejercicio 4 Opción A,reacciones orgánicas
2002,química,reactividad_organica,Reserva 1,Ejercicio 4 Opción A,reacciones orgánicas
2002,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción B,isomería
2002,química,reactividad_organica,Reserva 4,Ejercicio 4 Opción A,hidrocarburos
2002,química,reactividad_organica,Septiembre,Ejercicio 4 Opción B,reacciones orgánicas
2001,química,reactividad_organica,Junio,Ejercicio 4 Opción B,reacciones orgánicas
2001,química,reactividad_organica,Reserva 1,Ejercicio 4 Opción A,hidrocarburos
2001,química,reactividad_organica,Reserva 2,Ejercicio 4 Opción B,reacciones orgánicas
2001,química,reactividad_organica,Reserva 3,Ejercicio 2 Opción A,hidrocarburos
2001,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción B,reacciones orgánicas
2001,química,reactividad_organica,Reserva 4,Ejercicio 4 Opción A,hidrocarburos
2001,química,reactividad_organica,Septiembre,Ejercicio 4 Opción A,hidrocarburos
2000,química,reactividad_organica,Junio,Ejercicio 4 Opción B,reacciones orgánicas
2000,química,reactividad_organica,Reserva 2,Ejercicio 4 Opción B,reacciones orgánicas
2000,química,reactividad_organica,Reserva 3,Ejercicio 4 Opción A,reacciones orgánicas
2000,química,reactividad_organica,Reserva 4,Ejercicio 4 Opción B,hidrocarburos
2000,química,reactividad_organica,Septiembre,Ejercicio 4 Opción B,hidrocarburos
2025,,redox,Julio,Ejercicio 3B,ajuste reacción redox (riqueza)
2025,,redox,Junio,Ejercicio 5,ley de Faraday
2025,,redox,Reserva 1,Ejercicio 3B,ajuste reacción redox (rendimiento)
2025,,redox,Reserva 2,Ejercicio 2A,verdadero o falso
2025,,redox,Reserva 2,Ejercicio 3A,ley de Faraday
2024,,redox,Julio,Ejercicio C4,ajuste reacción redox (riqueza)
2024,,redox,Junio,Ejercicio C4,ajuste reacción redox (reactivo limitante)
2024,,redox,Reserva 1,Ejercicio C4,ajuste reacción redox (riqueza)
2024,,redox,Reserva 2,Ejercicio B4,pilas galvánicas
2024,,redox,Reserva 2,Ejercicio C4,ajuste reacción redox (riqueza)
2024,,redox,Reserva 3,Ejercicio B5,
2024,,redox,Reserva 3,Ejercicio C2,ley de Faraday
2024,,redox,Reserva 4,Ejercicio B5,pilas galvánicas
2024,,redox,Reserva 4,Ejercicio C4,ley de Faraday
2023,,redox,Julio,Ejercicio C4,ajuste reacción redox (riqueza)
2023,,redox,Junio,Ejercicio B5,pilas galvánicas
2023,,redox,Junio,Ejercicio C4,ley de Faraday
2023,,redox,Reserva 1,Ejercicio B2,verdadero o falso
2023,,redox,Reserva 1,Ejercicio C2,ley de Faraday
2023,,redox,Reserva 2,Ejercicio C4,ajuste reacción redox (reactivo limitante)
2023,,redox,Reserva 3,Ejercicio B4,pilas galvánicas
2023,,redox,Reserva 3,Ejercicio C4,ajuste reacción redox (reactivo limitante)
2023,,redox,Reserva 4,Ejercicio C4,ajuste reacción redox (riqueza)
2022,,redox,Julio,Ejercicio B5,pilas galvánicas
2022,,redox,Julio,Ejercicio C4,ley de Faraday
2022,,redox,Junio,Ejercicio C4,ajuste reacción redox (riqueza)
2022,,redox,Reserva 1,Ejercicio B4,pilas galvánicas
2022,,redox,Reserva 1,Ejercicio C4,ajuste reacción redox (reactivo limitante)
2022,,redox,Reserva 2,Ejercicio C4,ajuste reacción redox (rendimiento)
2022,,redox,Reserva 3,Ejercicio C4,ajuste reacción redox (reactivo limitante)
2022,,redox,Reserva 4,Ejercicio B5,pilas galvánicas
2022,,redox,Reserva 4,Ejercicio C2,ley de Faraday
2021,,redox,Julio,Ejercicio C4,ajuste reacción redox (riqueza)
2021,,redox,Junio,Ejercicio C4,ajuste reacción redox (riqueza)
2021,,redox,Reserva 1,Ejercicio B5,verdadero o falso
2021,,redox,Reserva 1,Ejercicio C2,ley de Faraday
2021,,redox,Reserva 2,Ejercicio B5,pilas galvánicas
2021,,redox,Reserva 2,Ejercicio C4,ley de Faraday
2021,,redox,Reserva 3,Ejercicio B4,verdadero o falso
2021,,redox,Reserva 3,Ejercicio C4,ajuste reacción redox (riqueza)
2021,,redox,Reserva 4,Ejercicio C4,ajuste reacción redox (rendimiento)
2020,,redox,Junio,C4,ajuste reacción redox (reactivo limitante)
2020,,redox,Reserva 1,Ejercicio B5,pilas galvánicas
2020,,redox,Reserva 1,Ejercicio C4,ley de Faraday
2020,,redox,Reserva 2,Ejercicio B4,pilas galvánicas
2020,,redox,Reserva 2,Ejercicio C4,ajuste reacción redox (rendimiento)
2020,,redox,Reserva 3,Ejercicio C4,ajuste reacción redox (riqueza)
2020,,redox,Reserva 4,Ejercicio B6,pilas galvánicas
2020,,redox,Reserva 4,Ejercicio C4,ajuste reacción redox (reactivo limitante)
2020,,redox,Septiembre,Ejercicio C2,ley de Faraday
2019,,redox,Junio,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2019,,redox,Reserva 1,Ejercicio 6 Opción A,ajuste reacción redox (rendimiento)
2019,,redox,Reserva 1,Ejercicio 6 Opción B,ley de Faraday
2019,,redox,Reserva 2,Ejercicio 6 Opción A,ley de Faraday
2019,,redox,Reserva 2,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2019,,redox,Reserva 3,Ejercicio 4 Opción A,pilas galvánicas
2019,,redox,Reserva 3,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2019,,redox,Reserva 4,Ejercicio 3 Opción A,pilas galvánicas
2019,,redox,Reserva 4,Ejercicio 6 Opción B,ajuste reacción redox (rendimiento)
2019,,redox,Septiembre,Ejercicio 6 Opción A,ajuste reacción redox (rendimiento)
2019,,redox,Septiembre,Ejercicio 6 Opción B,ley de Faraday
2018,,redox,Junio,Ejercicio 3 Opción A,pilas galvánicas
2018,,redox,Junio,Ejercicio 6 Opción B,ajuste reacción redox (riqueza)
2018,,redox,Reserva 1,Ejercicio 6 Opción B,ajuste reacción redox (riqueza)
2018,,redox,Reserva 2,Ejercicio 6 Opción A,ajuste reacción redox (reactivo limitante)
2018,,redox,Reserva 2,Ejercicio 6 Opción B,ley de Faraday
2018,,redox,Reserva 3,Ejercicio 6 Opción A,ajuste reacción redox (riqueza)
2018,,redox,Reserva 3,Ejercicio 6 Opción B,ley de Faraday
2018,,redox,Reserva 4,Ejercicio 4 Opcion A,pilas galvánicas
2018,,redox,Reserva 4,Ejercicio 6 Opción B,ajuste reacción redox (riqueza)
2018,,redox,Septiembre,Ejercicio 6 Opción A,ley de Faraday
2018,,redox,Septiembre,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2017,,redox,Junio,Ejercicio 3 Opción A,pilas galvánicas
2017,,redox,Junio,Ejercicio 6 Opción B,ajuste reacción redox (rendimiento)
2017,,redox,Reserva 1,Ejercicio 6 Opción A,ajuste reacción redox (reactivo limitante)
2017,,redox,Reserva 1,Ejercicio 6 Opción B,ley de Faraday
2017,,redox,Reserva 2,Ejercicio 6 Opción B,ajuste reacción redox (riqueza)
2017,,redox,Reserva 3,Ejercicio 4 Opción A,pilas galvánicas
2017,,redox,Reserva 3,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2017,,redox,Reserva 4,Ejercicio 6 Opción A,ley de Faraday
2017,,redox,Reserva 4,Ejercicio 6 Opción B,ajuste reacción redox (riqueza)
2017,,redox,Septiembre,Ejercicio 6 Opción A,ajuste reacción redox (reactivo limitante)
2017,,redox,Septiembre,Ejercicio 6 Opción B,ley de Faraday
2016,,redox,Junio,Ejercicio 3 Opción A,pilas galvánicas
2016,,redox,Junio,Ejercicio 6 Opción B,ley de Faraday
2016,,redox,Reserva 1,Ejercicio 3 Opción A,verdadero o falso
2016,,redox,Reserva 1,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2016,,redox,Reserva 2,Ejercicio 5 Opción A,ajuste reacción redox (reactivo limitante)
2016,,redox,Reserva 3,Ejercicio 3 Opción B,pilas galvánicas
2016,,redox,Septiembre,Ejercicio 6 Opción B,ley de Faraday
2015,,redox,Junio,Ejercicio 5 Opción A,ajuste reacción redox (riqueza)
2015,,redox,Reserva 1,Ejercicio 3 Opción A,pilas galvánicas
2015,,redox,Reserva 1,Ejercicio 6 Opción B,ley de Faraday
2015,,redox,Reserva 2,Ejercicio 5 Opción A,ajuste reacción redox (riqueza)
2015,,redox,Reserva 3,Ejercicio 3 Opción B,pilas galvánicas
2015,,redox,Reserva 4,Ejercicio 6 Opción B,ley de Faraday
2015,,redox,Septiembre,Ejercicio 3 Opción A,pilas galvánicas
2015,,redox,Septiembre,Ejercicio 5 Opción B,ajuste reacción redox (reactivo limitante)
2014,,redox,Junio,Ejercicio 6 Opción B,ley de Faraday
2014,,redox,Reserva 1,Ejercicio 3 Opción B,pilas galvánicas
2014,,redox,Reserva 2,Ejercicio 5 Opción A,ajuste reacción redox (reactivo limitante)
2014,,redox,Reserva 3,Ejercicio 3 Opción A,pilas galvánicas
2014,,redox,Reserva 3,Ejercicio 6 Opción B,ley de Faraday
2014,,redox,Reserva 4,Ejercicio 3 Opción A,pilas galvánicas
2014,,redox,Reserva 4,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2014,,redox,Septiembre,Ejercicio 5 Opción A,ajuste reacción redox (riqueza)
2013,,redox,Junio,Ejercicio 5 Opción A,ajuste reacción redox (riqueza)
2013,,redox,Reserva 1,Ejercicio 5 Opción A,ajuste reacción redox (reactivo limitante)
2013,,redox,Reserva 2,Ejercicio 6 Opción B,ley de Faraday
2013,,redox,Reserva 3,Ejercicio 3 Opción B,pilas galvánicas
2013,,redox,Reserva 4,Ejercicio 3 Opcion A,pilas galvánicas
2013,,redox,Reserva 4,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2013,,redox,Septiembre,Ejercicio 3 Opción A,
2013,,redox,Septiembre,Ejercicio 6 Opción B,ley de Faraday
2012,,redox,Junio,Ejercicio 5 Opción A,ajuste reacción redox (riqueza)
2012,,redox,Reserva 1,Ejercicio 3 Opción A,
2012,,redox,Reserva 1,Ejercicio 6 Opción B,ley de Faraday
2012,,redox,Reserva 2,Ejercicio 3 Opción B,pilas galvánicas
2012,,redox,Reserva 3,Ejercicio 6 Opción B,ley de Faraday
2012,,redox,Reserva 4,Ejercicio 3 Opción A,pilas galvánicas
2012,,redox,Reserva 4,Ejercicio 6 Opción B,ajuste reacción redox (riqueza)
2012,,redox,Septiembre,Ejercicio 5 Opción A,ajuste reacción redox (reactivo limitante)
2011,,redox,Junio,Ejercicio 3 Opción B,pilas galvánicas
2011,,redox,Reserva 1,Ejercicio 5 Opción A,ajuste reacción redox (rendimiento)
2011,,redox,Reserva 2,Ejercicio 5 Opción A,ajuste reacción redox (riqueza)
2011,,redox,Reserva 3,Ejercicio 3 Opción A,pilas galvánicas
2011,,redox,Reserva 3,Ejercicio 6 Opción B,ley de Faraday
2011,,redox,Reserva 4,Ejercicio 6 Opción B,ley de Faraday
2011,,redox,Septiembre,Ejercicio 3 Opción A,pilas galvánicas
2011,,redox,Septiembre,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2010,,redox,Junio,Ejercicio 5 Opción A,ajuste reacción redox (reactivo limitante)
2010,,redox,Reserva 1,Ejercicio 3 Opción A,pilas galvánicas
2010,,redox,Reserva 1,Ejercicio 6 Opción B,ley de Faraday
2010,,redox,Reserva 2,Ejercicio 5 Opción A,ajuste reacción redox (reactivo limitante)
2010,,redox,Reserva 3,Ejercicio 6 Opción B,ley de Faraday
2010,,redox,Reserva 4,Ejercicio 3 Opción A,pilas galvánicas
2010,,redox,Reserva 4,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2010,,redox,Septiembre,Ejercicio 3 Opción B,
2009,,redox,Junio,Ejercicio 5 Opción A,ajuste reacción redox (reactivo limitante)
2009,,redox,Reserva 1,Ejercicio 3 Opción B,pilas galvánicas
2009,,redox,Reserva 2,Ejercicio 5 Opción A,ajuste reacción redox (reactivo limitante)
2009,,redox,Reserva 3,Ejercicio 3 Opcion A,pilas galvánicas
2009,,redox,Reserva 3,Ejercicio 6 Opción B,ley de Faraday
2009,,redox,Reserva 4,Ejercicio 3 Opción A,pilas galvánicas
2009,,redox,Reserva 4,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2009,,redox,Septiembre,Ejercicio 6 Opción B,ley de Faraday
2008,,redox,Junio,Ejercicio 3 Opción A,pilas galvánicas
2008,,redox,Junio,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2008,,redox,Reserva 1,Ejercicio 3 Opción A,
2008,,redox,Reserva 1,Ejercicio 6 Opción B,ley de Faraday
2008,,redox,Reserva 2,Ejercicio 3 Opción B,
2008,,redox,Reserva 3,Ejercicio 5 Opción A,ajuste reacción redox (reactivo limitante)
2008,,redox,Reserva 4,Ejercicio 6 Opción B,ley de Faraday
2008,,redox,Septiembre,Ejercicio 5 Opcion A,ajuste reacción redox (reactivo limitante)
2007,,redox,Junio,Ejercicio 5 Opción A,ajuste reacción redox (riqueza)
2007,,redox,Reserva 1,Ejercicio 6 Opción B,ley de Faraday
2007,,redox,Reserva 2,Ejercicio 3 Opción A,
2007,,redox,Reserva 2,Ejercicio 6 Opción B,ley de Faraday
2007,,redox,Reserva 3,Ejercicio 3 Opción A,verdadero o falso
2007,,redox,Reserva 3,Ejercicio 6 Opción B,ajuste reacción redox (riqueza)
2007,,redox,Reserva 4,Ejercicio 3 Opción B,pilas galvánicas
2007,,redox,Septiembre,Ejercicio 5 Opción A,ajuste reacción redox (reactivo limitante)
2006,,redox,Junio,Ejercicio 3 Opción A,verdadero o falso
2006,,redox,Junio,Ejercicio 6 Opción B,ley de Faraday
2006,,redox,Reserva 1,Ejercicio 3 Opcion A,verdadero o falso
2006,,redox,Reserva 1,Ejercicio 6 Opción B,ajuste reacción redox (riqueza)
2006,,redox,Reserva 2,Ejercicio 5 Opcion A,ajuste reacción redox (reactivo limitante)
2006,,redox,Reserva 3,Ejercicio 6 Opción B,ley de Faraday
2006,,redox,Reserva 4,Ejercicio 3 Opción B,pilas galvánicas
2006,,redox,Septiembre,Ejercicio 5 Opción A,ajuste reacción redox (reactivo limitante)
2005,,redox,Junio,Ejercicio 5 Opción A,ajuste reacción redox (reactivo limitante)
2005,,redox,Reserva 1,Ejercicio 5 Opcion A,ajuste reacción redox (reactivo limitante)
2005,,redox,Reserva 2,Ejercicio 6 Opción B,ley de Faraday
2005,,redox,Reserva 3,Ejercicio 3 Opción A,pilas galvánicas
2005,,redox,Reserva 3,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2005,,redox,Reserva 4,Ejercicio 6 Opción A,ley de Faraday
2005,,redox,Reserva 4,Ejercicio 3 Opción B,verdadero o falso
2005,,redox,Septiembre,Ejercicio 3 Opción B,verdadero o falso
2004,,redox,Junio,Ejercicio 5 Opción A,ajuste reacción redox (riqueza)
2004,,redox,Reserva 1,Ejercicio 6 Opción B,ley de Faraday
2004,,redox,Reserva 2,Ejercicio 6 Opción A,ley de Faraday
2004,,redox,Reserva 2,Ejercicio 3 Opción B,
2004,,redox,Reserva 3,Ejercicio 3 Opción A,pilas galvánicas
2004,,redox,Reserva 3,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2004,,redox,Reserva 4,Ejercicio 5 Opcion A,ajuste reacción redox (reactivo limitante)
2004,,redox,Septiembre,Ejercicio 3 Opción B,pilas galvánicas
2003,,redox,Junio,Ejercicio 3 Opción A,verdadero o falso
2003,,redox,Junio,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2003,,redox,Reserva 1,Ejercicio 6 Opción B,ley de Faraday
2003,,redox,Reserva 2,Ejercicio 3 Opcion A,pilas galvánicas
2003,,redox,Reserva 2,Ejercicio 6 Opción B,ley de Faraday
2003,,redox,Reserva 3,Ejercicio 5 Opción A,ajuste reacción redox (reactivo limitante)
2003,,redox,Reserva 4,Ejercicio 5 Opcion A,ajuste reacción redox (reactivo limitante)
2003,,redox,Septiembre,Ejercicio 3 Opción B,verdadero o falso
2002,,redox,Junio,Ejercicio 3 Opción B,
2002,,redox,Reserva 1,Ejercicio 6 Opción B,ley de Faraday
2002,,redox,Reserva 2,Ejercicio 5 Opcion A,ajuste reacción redox (reactivo limitante)
2002,,redox,Reserva 3,Ejercicio 5 Opcion A,ajuste reacción redox (reactivo limitante)
2002,,redox,Reserva 4,Ejercicio 3 Opción A,pilas galvánicas
2002,,redox,Reserva 4,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2002,,redox,Septiembre,Ejercicio 3 Opcion A,
2002,,redox,Septiembre,Ejercicio 6 Opción B,ley de Faraday
2001,,redox,Junio,Ejercicio 5 Opcion A,ajuste reacción redox (reactivo limitante)
2001,,redox,Reserva 1,Ejercicio 6 Opción B,ley de Faraday
2001,,redox,Reserva 2,Ejercicio 5 Opcion A,ajuste reacción redox (reactivo limitante)
2001,,redox,Reserva 3,Ejercicio 3 Opción A,
2001,,redox,Reserva 3,Ejercicio 6 Opción B,ley de Faraday
2001,,redox,Reserva 4,Ejercicio 3 Opción A,pilas galvánicas
2001,,redox,Reserva 4,Ejercicio 6 Opción B,ajuste reacción redox (reactivo limitante)
2001,,redox,Septiembre,Ejercicio 6 Opcióon A,ley de Faraday
2001,,redox,Septiembre,Ejercicio 3 Opción B,pilas galvánicas
2000,,redox,Junio,Ejercicio 6 Opción A,ajuste reacción redox (reactivo limitante)
2000,,redox,Reserva 1,Ejercicio 5 Opción B,ajuste reacción redox (reactivo limitante)
2000,,redox,Reserva 2,Ejercicio 5 Opción A,ajuste reacción redox (reactivo limitante)
2000,,redox,Reserva 3,Ejercicio 3 Opción A,pilas galvánicas
2000,,redox,Reserva 4,Ejercicio 3 Opcion A,
2000,,redox,Reserva 4,Ejercicio 6 Opción B,ley de Faraday
2000,,redox,Septiembre,Ejercicio 3 Opción A,pilas galvánicas
2000,,redox,Septiembre,Ejercicio 6 Opción B,ley de Faraday
2025,química,solubilidad,Julio,Ejercicio 2B,efecto del ion común teórico
2024,química,solubilidad,Junio,C2,cálculo de la solubilidad (efecto ion común)
2024,química,solubilidad,Junio,C2,cálculo de la solubilidad (efecto ion común)
2022,química,solubilidad,Julio,Ejercicio C2,formación de precipitado
2022,química,solubilidad,Junio,Ejercicio B6,efecto del ion común teórico
2022,química,solubilidad,Junio,C2,cálculo de la solubilidad (efecto ion común)
2022,química,solubilidad,Reserva 1,Ejercicio B5,cuestiones teóricas
2022,química,solubilidad,Reserva 1,Ejercicio C2,cálculo de la solubilidad (efecto ion común)
2022,química,solubilidad,Reserva 2,Ejercicio C2,cálculo de la solubilidad o el producto de solubilidad
2022,química,solubilidad,Reserva 3,Ejercicio C2,formación de precipitado
2022,química,solubilidad,Reserva 4,Ejercicio C4,formación de precipitado
2022,química,solubilidad,Julio,Ejercicio C2,formación de precipitado
2022,química,solubilidad,Junio,Ejercicio B6,efecto del ion común teórico
2022,química,solubilidad,Junio,C2,cálculo de la solubilidad (efecto ion común)
2022,química,solubilidad,Reserva 1,Ejercicio B5,cuestiones teóricas
2022,química,solubilidad,Reserva 1,Ejercicio C2,cálculo de la solubilidad (efecto ion común)
2022,química,solubilidad,Reserva 2,Ejercicio C2,cálculo de la solubilidad o el producto de solubilidad
2022,química,solubilidad,Reserva 3,Ejercicio C2,formación de precipitado
2022,química,solubilidad,Reserva 4,Ejercicio C4,formación de precipitado
2021,química,solubilidad,Julio,Ejercicio C2,cálculo de la solubilidad (efecto ion común)
2021,química,solubilidad,Junio,Ejercicio C2,cálculo de la solubilidad (efecto ion común)
2021,química,solubilidad,Reserva 1,Ejercicio C4,cálculo de la solubilidad (efecto ion común)
2021,química,solubilidad,Reserva 2,Ejercicio C2,formación de precipitado
2021,química,solubilidad,Reserva 3,Ejercicio B5,cuestiones teóricas
2021,química,solubilidad,Reserva 3,Ejercicio C2,cálculo de la solubilidad o el producto de solubilidad
2021,química,solubilidad,Reserva 4,Ejercicio B6,efecto del ion común teórico
2021,química,solubilidad,Reserva 4,Ejercicio C2,formación de precipitado
2021,química,solubilidad,Julio,Ejercicio C2,cálculo de la solubilidad (efecto ion común)
2021,química,solubilidad,Junio,Ejercicio C2,cálculo de la solubilidad (efecto ion común)
2021,química,solubilidad,Reserva 1,Ejercicio C4,cálculo de la solubilidad (efecto ion común)
2021,química,solubilidad,Reserva 2,Ejercicio C2,formación de precipitado
2021,química,solubilidad,Reserva 3,Ejercicio B5,cuestiones teóricas
2021,química,solubilidad,Reserva 3,Ejercicio C2,cálculo de la solubilidad o el producto de solubilidad
2021,química,solubilidad,Reserva 4,Ejercicio B6,efecto del ion común teórico
2021,química,solubilidad,Reserva 4,Ejercicio C2,formación de precipitado
2020,química,solubilidad,Junio,C2,cálculo de la solubilidad (efecto ion común)
2020,química,solubilidad,Reserva 1,Ejercicio C2,formación de precipitado
2020,química,solubilidad,Reserva 2,Ejercicio Bs,efecto del ion común teórico
2020,química,solubilidad,Reserva 2,Ejercicio C2,formación de precipitado
2020,química,solubilidad,Reserva 3,Ejercicio C2,cálculo de la solubilidad (efecto ion común)
2020,química,solubilidad,Reserva 4,Ejercicio C2,influencia del pH
2020,química,solubilidad,Septiembre,B5,efecto del ion común teórico
2020,química,solubilidad,Septiembre,C4,formación de precipitado
2020,química,solubilidad,Junio,C2,cálculo de la solubilidad (efecto ion común)
2020,química,solubilidad,Reserva 1,Ejercicio C2,formación de precipitado
2020,química,solubilidad,Reserva 2,Ejercicio Bs,efecto del ion común teórico
2020,química,solubilidad,Reserva 2,Ejercicio C2,formación de precipitado
2020,química,solubilidad,Reserva 3,Ejercicio C2,cálculo de la solubilidad (efecto ion común)
2020,química,solubilidad,Reserva 4,Ejercicio C2,influencia del pH
2020,química,solubilidad,Septiembre,B5,efecto del ion común teórico
2020,química,solubilidad,Septiembre,C4,formación de precipitado
2019,química,solubilidad,Junio,Ejercicio 6 Opción A,formación de precipitado
2019,química,solubilidad,Reserva 1,Ejercicio 3 Opción A,cuestiones teóricas
2019,química,solubilidad,Reserva 2,Ejercicio 3 Opción B,cuestiones teóricas
2019,química,solubilidad,Reserva 3,Ejercicio 6 Opción A,formación de precipitado
2019,química,solubilidad,Reserva 4,Ejercicio 5 Opción B,cálculo de la solubilidad (efecto ion común)
2019,química,solubilidad,Junio,Ejercicio 6 Opción A,formación de precipitado
2019,química,solubilidad,Reserva 1,Ejercicio 3 Opción A,cuestiones teóricas
2019,química,solubilidad,Reserva 2,Ejercicio 3 Opción B,cuestiones teóricas
2019,química,solubilidad,Reserva 3,Ejercicio 6 Opción A,formación de precipitado
2019,química,solubilidad,Reserva 4,Ejercicio 5 Opción B,cálculo de la solubilidad (efecto ion común)
2018,química,solubilidad,Junio,Ejercicio 5 Opción B,formación de precipitado
2018,química,solubilidad,Reserva 1,Ejercicio 6 Opción A,cálculo de la solubilidad (efecto ion común)
2018,química,solubilidad,Reserva 2,Ejercicio 3 Opción A,cuestiones teóricas
2018,química,solubilidad,Reserva 4,Ejercicio 6 Opción A,cálculo de la solubilidad (efecto ion común)
2018,química,solubilidad,Septiembre,Ejercicio 3 Opción B,cuestiones teóricas
2018,química,solubilidad,Junio,Ejercicio 5 Opción B,formación de precipitado
2018,química,solubilidad,Reserva 1,Ejercicio 6 Opción A,cálculo de la solubilidad (efecto ion común)
2018,química,solubilidad,Reserva 2,Ejercicio 3 Opción A,cuestiones teóricas
2018,química,solubilidad,Reserva 4,Ejercicio 6 Opción A,cálculo de la solubilidad (efecto ion común)
2018,química,solubilidad,Septiembre,Ejercicio 3 Opción B,cuestiones teóricas
2017,química,solubilidad,Junio,Ejercicio 5 Opción B,cálculo de la solubilidad o el producto de solubilidad
2017,química,solubilidad,Reserva 2,Ejercicio 6 Opción A,cálculo de la solubilidad (efecto ion común)
2017,química,solubilidad,Reserva 3,Ejercicio 6 Opción A,cálculo de la solubilidad (efecto ion común)
2017,química,solubilidad,Reserva 4,Ejercicio 3 Opción B,cuestiones teóricas
2017,química,solubilidad,Septiembre,Ejercicio 3 Opción A,cuestiones teóricas
2017,química,solubilidad,Junio,Ejercicio 5 Opción B,cálculo de la solubilidad o el producto de solubilidad
2017,química,solubilidad,Reserva 2,Ejercicio 6 Opción A,cálculo de la solubilidad (efecto ion común)
2017,química,solubilidad,Reserva 3,Ejercicio 6 Opción A,cálculo de la solubilidad (efecto ion común)
2017,química,solubilidad,Reserva 4,Ejercicio 3 Opción B,cuestiones teóricas
2017,química,solubilidad,Septiembre,Ejercicio 3 Opción A,cuestiones teóricas
2016,química,solubilidad,Reserva 1,Ejercicio 6 Opción A,cálculo de la solubilidad o el producto de solubilidad
2016,química,solubilidad,Reserva 2,Ejercicio 3 Opción A,efecto del ion común teórico
2016,química,solubilidad,Septiembre,Ejercicio 5 Opción B,cálculo de la solubilidad o el producto de solubilidad
2016,química,solubilidad,Reserva 1,Ejercicio 6 Opción A,cálculo de la solubilidad o el producto de solubilidad
2016,química,solubilidad,Reserva 2,Ejercicio 3 Opción A,efecto del ion común teórico
2016,química,solubilidad,Septiembre,Ejercicio 5 Opción B,cálculo de la solubilidad o el producto de solubilidad
2015,química,solubilidad,Junio,Ejercicio 3 Opción A,efecto del ion común teórico
2015,química,solubilidad,Reserva 2,Ejercicio 3 Opcion A,cuestiones teóricas
2015,química,solubilidad,Reserva 4,Ejercicio 5 Opción B,cálculo de la solubilidad o el producto de solubilidad
2015,química,solubilidad,Septiembre,Ejercicio 6 Opcióon A,formación de precipitado
2015,química,solubilidad,Junio,Ejercicio 3 Opción A,efecto del ion común teórico
2015,química,solubilidad,Reserva 2,Ejercicio 3 Opcion A,cuestiones teóricas
2015,química,solubilidad,Reserva 4,Ejercicio 5 Opción B,cálculo de la solubilidad o el producto de solubilidad
2015,química,solubilidad,Septiembre,Ejercicio 6 Opcióon A,formación de precipitado
